N_SOIL,P_SOIL,K_SOIL,TEMPERATURE,HUMIDITY,ph,RAINFALL,STATE,CROP_PRICE,CROP,TEMPERATURE 
40,121.0,199,26.18159716,81.03886263,,66.05911698,Tamil Nadu,3100.0,Grapes,
40,132.0,202,24.57558351,80.70695797,5.971813006,69.706113,Tamil Nadu,6300.0,Grapes,
29,142.0,203,29.67229086,83.71498986,,66.48490371,Tamil Nadu,2500.0,Grapes,
32,121.0,199,39.37102553,81.25353895,,74.08101744,Tamil Nadu,3100.0,Grapes,
6,140.0,205,17.66558428,82.92903419,,69.8671263,Tamil Nadu,10275.0,Grapes,
8,120.0,196,24.06679352,82.66396666,,69.81855775,Tamil Nadu,1925.0,Grapes,
34,133.0,202,15.31413469,80.09711412,,74.82144653,Tamil Nadu,1700.0,Grapes,
35,135.0,199,21.77466746,80.54942557,,69.39630398,Tamil Nadu,3150.0,Grapes,
16,145.0,199,26.91624843,80.76838926,,69.30927185,Tamil Nadu,2140.0,Grapes,
8,136.0,201,41.65602996,82.22118237,5.609255992,74.19664838,Tamil Nadu,9500.0,Grapes,
25,129.0,195,17.98667801,81.17712085,,72.37127689,Tamil Nadu,1850.0,Grapes,
16,130.0,201,29.12033769,82.79092939,,68.8503047,Tamil Nadu,2720.0,Grapes,
39,,203,,83.18392806,,,Tamil Nadu,,Grapes,
38,135.0,203,41.36106301,82.79782954,,69.92107482,Tamil Nadu,2270.0,Grapes,
33,120.0,205,35.12158265,82.26890793,,69.71518491,Tamil Nadu,2800.0,Grapes,
35,125.0,204,19.6491772,80.15215777,,73.69529586,Tamil Nadu,5100.0,Grapes,
1,132.0,200,16.27852801,82.94270065,,66.57462809,Tamil Nadu,2800.0,Grapes,
39,140.0,203,21.11903604,80.63399198,,69.27779761,Tamil Nadu,2750.0,Grapes,
28,145.0,202,19.2077707,82.9042841,,66.83113717,Tamil Nadu,9350.0,Grapes,
6,128.0,200,25.96308415,82.57813624,,70.31782647,Tamil Nadu,1850.0,Grapes,
6,,199,,81.6212135,,,Tamil Nadu,,Grapes,
29,122.0,196,41.94865736,81.15595212,,73.06862952,Tamil Nadu,7034.0,Grapes,
37,144.0,197,11.18994268,80.8084305,,66.34234944,Tamil Nadu,1500.0,Grapes,
38,120.0,197,17.5438296,82.94703302,,73.77063744,Tamil Nadu,1616.0,Grapes,
38,141.0,198,13.05809741,80.28297993,,70.75633584,Tamil Nadu,1407.0,Grapes,
14,121.0,203,9.724457611,83.74765639,,74.46411148,Tamil Nadu,4706.0,Grapes,
6,125.0,204,27.92004934,82.93262435,,69.92092839,Tamil Nadu,7036.0,Grapes,
32,,197,,80.73112694,,,Tamil Nadu,,Grapes,
11,124.0,204,13.42988625,80.06633966,6.361141107,71.40043037,Tamil Nadu,1200.0,Grapes,
23,138.0,200,9.851242629,80.22631717,,68.42802444,Tamil Nadu,5600.0,Grapes,
40,143.0,201,24.97256132,82.72828653,,66.70016285,Tamil Nadu,5900.0,Grapes,
6,142.0,202,27.23708304,82.94573346,6.224542938,70.42508897,Tamil Nadu,1200.0,Grapes,
37,124.0,195,18.70679077,83.4795292,,66.5964488,Tamil Nadu,5000.0,Grapes,
35,134.0,204,9.949929082,82.55138983,,66.00817551,Tamil Nadu,1600.0,Grapes,
119,25.0,51,26.47330219,80.92254421,,53.65742581,Tamil Nadu,1600.0,Watermelon,
119,19.0,55,25.18780042,83.44621709,,46.87420883,Tamil Nadu,1650.0,Watermelon,
105,,50,,81.77527562,,,Tamil Nadu,,Watermelon,
114,8.0,50,24.74631269,88.30866319,,57.95826144,Tamil Nadu,2870.0,Watermelon,
93,22.0,52,26.58740671,81.32563243,,41.87540028,Tamil Nadu,2935.0,Watermelon,
80,26.0,55,24.53442564,88.989272,,49.11618732,Tamil Nadu,10195.0,Watermelon,
85,27.0,45,26.0713757,88.7285657,,57.79652846,Tamil Nadu,14509.0,Watermelon,
85,,53,,89.77076659,,,Tamil Nadu,,Watermelon,
82,22.0,45,26.22338015,85.34866045,,54.60159289,Tamil Nadu,2530.0,Watermelon,
118,13.0,54,24.41311871,89.81574032,,44.07843475,Tamil Nadu,3225.0,Watermelon,
83,25.0,53,26.49195283,80.04678201,,57.72799157,Tamil Nadu,8845.0,Watermelon,
86,15.0,47,24.04355803,84.18406764,,53.78929956,Tamil Nadu,1420.0,Watermelon,
101,10.0,47,25.5421695,83.31883376,,57.57343233,Tamil Nadu,1560.0,Watermelon,
119,9.0,50,26.74550678,83.9195902,,40.794305,Tamil Nadu,1550.0,Watermelon,
104,17.0,46,25.7131428,80.22972777,,43.08961827,Tamil Nadu,1350.0,Watermelon,
95,12.0,51,25.76484262,84.1726996,,44.22066914,Tamil Nadu,1420.0,Watermelon,
102,14.0,52,26.79489868,89.64815231,,57.74091817,Tamil Nadu,1560.0,Watermelon,
109,21.0,55,24.9004602,89.73524177,,57.44942094,Tamil Nadu,1550.0,Watermelon,
81,18.0,50,26.80750629,88.22874955,,58.79889057,Tamil Nadu,1560.0,Watermelon,
103,17.0,51,25.11189154,80.02621335,,44.20656987,Tamil Nadu,1404.0,Watermelon,
105,14.0,50,26.2148837,87.6883982,,59.65590798,Tamil Nadu,1800.0,Watermelon,
97,8.0,52,24.9103226,86.97190046,,49.48575692,Tamil Nadu,1950.0,Watermelon,
120,19.0,49,25.79448878,84.26830701,,56.45229202,Tamil Nadu,1950.0,Watermelon,
95,16.0,55,25.26931156,87.55055105,,40.12650421,Tamil Nadu,5700.0,Watermelon,
83,29.0,52,25.76402693,87.5931128,,46.05122728,Tamil Nadu,1750.0,Watermelon,
83,9.0,45,25.85483596,89.13163965,,46.85176955,Tamil Nadu,1820.0,Watermelon,
91,21.0,50,24.33528185,81.44030363,,48.32113628,Tamil Nadu,1840.0,Watermelon,
116,5.0,54,25.37601283,80.99313508,,57.23028471,Tamil Nadu,7100.0,Watermelon,
112,28.0,54,24.86094646,85.05318563,,55.29563514,Tamil Nadu,4250.0,Watermelon,
88,29.0,51,24.71885473,88.94568335,,48.45978627,Tamil Nadu,4000.0,Watermelon,
118,,45,,84.20576992,,,Tamil Nadu,,Watermelon,
92,21.0,48,25.81692236,82.043255,,54.82963379,Tamil Nadu,1850.0,Watermelon,
106,,45,,84.16390229,,,Tamil Nadu,,Watermelon,
99,5.0,47,24.13078816,84.84494575,,51.19470197,Tamil Nadu,10500.0,Watermelon,
98,8.0,51,26.1793464,86.52258079,,49.43050977,Tamil Nadu,5740.0,Watermelon,
108,22.0,46,26.17668721,86.7295205,,53.33484977,Tamil Nadu,6800.0,Watermelon,
119,,55,,84.6378378,,,Tamil Nadu,,Watermelon,
117,,48,,82.39053979,,,Tamil Nadu,,Watermelon,
109,10.0,53,26.81938687,87.8274604,,46.06193778,Tamil Nadu,6950.0,Watermelon,
80,16.0,46,25.50405534,81.40297428,,48.47833278,Tamil Nadu,8000.0,Watermelon,
100,18.0,52,26.20234499,80.38266489,,56.47941847,Tamil Nadu,2350.0,Watermelon,
91,7.0,53,25.13735887,89.28272716,,43.52897517,Tamil Nadu,1810.0,Watermelon,
86,6.0,53,25.92030221,83.47202566,,42.10681516,Tamil Nadu,9700.0,Watermelon,
107,5.0,52,26.6634609,89.98405233,,57.40847165,Tamil Nadu,220.0,Watermelon,
103,16.0,49,24.06731461,81.64075303,,51.75212401,Tamil Nadu,5650.0,Watermelon,
101,20.0,48,24.6774157,82.75411437,,57.05709413,Tamil Nadu,2210.0,Watermelon,
85,25.0,47,26.11440416,87.64081095,,58.48160844,Tamil Nadu,4800.0,Watermelon,
84,7.0,51,26.81530456,87.65694462,,55.74073582,Tamil Nadu,5200.0,Watermelon,
102,28.0,54,25.15623099,80.27525115,,55.49541453,Tamil Nadu,1280.0,Watermelon,
98,25.0,52,25.2801372,83.15393658,,49.29456609,Tamil Nadu,7120.0,Watermelon,
97,25.0,50,26.22005978,80.90127035,,49.08553937,Tamil Nadu,1840.0,Watermelon,
90,16.0,45,24.92093261,80.61750795,,50.55710813,Tamil Nadu,5625.0,Watermelon,
95,12.0,46,26.21667586,81.01009354,,54.65423596,Tamil Nadu,2310.0,Watermelon,
82,23.0,49,26.81383586,87.21986949,,51.70497792,Tamil Nadu,950.0,Watermelon,
82,25.0,51,24.31334971,87.47409052,,48.11248366,Tamil Nadu,2000.0,Watermelon,
110,28.0,46,24.29105004,88.04541346,,51.26046418,Tamil Nadu,1780.0,Watermelon,
118,21.0,51,24.42998931,86.33904774,,48.58241822,Tamil Nadu,1780.0,Watermelon,
120,20.0,45,25.66576039,88.6984228,,54.22722466,Tamil Nadu,1780.0,Watermelon,
91,7.0,52,25.07803672,83.46230461,,56.39962921,Tamil Nadu,2250.0,Watermelon,
81,6.0,55,24.88910524,85.87059083,,51.70699144,Tamil Nadu,1850.0,Watermelon,
101,13.0,54,25.42900869,82.91481799,,56.34144589,Tamil Nadu,1950.0,Watermelon,
101,17.0,55,24.37118217,87.1269128,,44.63907691,Tamil Nadu,6620.0,Watermelon,
111,6.0,53,26.4930645,88.59143088,,46.06382209,Tamil Nadu,1356.0,Watermelon,
107,10.0,49,25.83202912,89.00481725,6.755192025,45.24690619,Tamil Nadu,1448.0,Watermelon,
115,,46,,89.39655519,,,Tamil Nadu,,Watermelon,
84,25.0,52,24.37190239,81.2514818,,44.20899581,Tamil Nadu,1298.0,Watermelon,
120,,47,,83.03687902,,,Tamil Nadu,,Watermelon,
91,12.0,46,24.64458469,85.49938185,6.343942518,48.31219031,Tamil Nadu,1453.0,Watermelon,
89,22.0,52,24.89681131,86.10782926,,53.14626213,Tamil Nadu,1430.0,Watermelon,
113,19.0,46,25.41864024,81.12122989,,49.52320689,Tamil Nadu,4715.0,Watermelon,
97,22.0,50,26.26028739,86.14585891,,58.97878791,Tamil Nadu,9300.0,Watermelon,
117,30.0,50,24.90123934,87.20772913,,46.59207341,Tamil Nadu,4550.0,Watermelon,
90,14.0,52,24.84740848,89.20454622,,59.67927244,Tamil Nadu,7361.0,Watermelon,
104,23.0,47,26.98212846,86.70068316,,42.91292205,Tamil Nadu,2881.0,Watermelon,
81,16.0,45,26.90435747,86.25426228,,59.75980023,Tamil Nadu,2210.0,Watermelon,
88,5.0,47,25.86475496,86.67468041,,41.16554802,Tamil Nadu,1400.0,Watermelon,
92,7.0,45,26.70607759,81.14149505,,51.51033554,Tamil Nadu,1652.0,Watermelon,
81,18.0,50,26.44019475,80.91934337,,47.81847573,Tamil Nadu,2640.0,Watermelon,
111,5.0,55,26.283443,84.42478917,,50.78669728,Tamil Nadu,10100.0,Watermelon,
108,23.0,51,26.84366082,83.85039964,,40.228644,Tamil Nadu,4792.0,Watermelon,
113,30.0,50,26.03967219,83.9862443,,43.87712348,Tamil Nadu,5062.0,Watermelon,
83,10.0,53,24.92994759,85.00802358,,48.75859458,Tamil Nadu,6961.0,Watermelon,
101,11.0,51,25.50736962,84.24340241,,44.2068997,Tamil Nadu,1453.0,Watermelon,
114,21.0,55,25.4438391,87.9392312,,57.51549686,Tamil Nadu,2019.0,Watermelon,
99,6.0,45,26.12588914,86.5507939,,40.71210074,Tamil Nadu,4870.0,Watermelon,
92,20.0,55,25.10474753,87.5267616,,59.26519444,Tamil Nadu,1900.0,Watermelon,
92,7.0,48,26.27520631,86.63249555,,54.38748495,Tamil Nadu,9350.0,Watermelon,
91,24.0,55,26.27061608,83.09194521,,46.76837499,Tamil Nadu,4824.0,Watermelon,
110,21.0,54,26.73690828,87.82430156,,47.46447019,Tamil Nadu,4595.0,Watermelon,
112,25.0,51,25.04746944,85.5667282,,56.72496677,Tamil Nadu,5140.0,Watermelon,
89,25.0,54,24.69368934,85.56967628,6.353107393,48.99390828,Tamil Nadu,6524.0,Watermelon,
100,,53,,84.60808277,,,Tamil Nadu,,Watermelon,
83,22.0,54,25.89762315,81.96664832,,54.49960057,Tamil Nadu,2506.0,Watermelon,
95,14.0,50,26.6333118,84.31756844,,56.31866159,Tamil Nadu,1451.0,Watermelon,
119,30.0,49,25.35794749,80.45846265,,47.72078245,Tamil Nadu,2420.0,Watermelon,
97,12.0,47,25.28784623,89.63667876,,58.28697664,Tamil Nadu,11049.0,Watermelon,
110,7.0,45,26.63838589,84.69546874,,48.32428609,Tamil Nadu,1851.0,Watermelon,
96,18.0,50,25.3310446,84.30533791,,41.53218699,Tamil Nadu,4866.0,Watermelon,
83,23.0,55,26.89750174,83.89241484,,43.97193745,Tamil Nadu,10649.0,Watermelon,
120,24.0,47,26.98603693,89.4138489,,58.54876687,Tamil Nadu,4302.0,Watermelon,
115,17.0,55,27.57826922,94.11878202,,28.08253201,Tamil Nadu,6886.0,Muskmelon,
114,27.0,48,27.82054812,93.03555162,,26.32405487,Tamil Nadu,1989.0,Muskmelon,
101,25.0,52,29.09910406,94.22237826,,22.52497327,Tamil Nadu,1849.0,Muskmelon,
118,18.0,52,28.04943594,90.83130708,,20.76223014,Tamil Nadu,2599.0,Muskmelon,
95,26.0,45,29.91690582,94.55695552,,28.16057247,Tamil Nadu,2029.0,Muskmelon,
81,25.0,49,29.86895762,93.25103208,,26.26243014,Tamil Nadu,4811.0,Muskmelon,
117,,53,,92.21405224,,,Tamil Nadu,,Muskmelon,
114,30.0,51,29.24908541,90.06998135,,25.93496537,Tamil Nadu,1948.0,Muskmelon,
113,6.0,52,27.76317235,90.35567642,,25.21609113,Tamil Nadu,1355.0,Muskmelon,
108,26.0,52,28.82629037,94.26765349,,26.23838511,Tamil Nadu,2312.0,Muskmelon,
81,,48,,92.09688432,,,Tamil Nadu,,Muskmelon,
115,9.0,52,29.06785065,90.97685539,,29.1194739,Tamil Nadu,4802.0,Muskmelon,
83,,45,,90.73891887,,,Tamil Nadu,,Muskmelon,
84,21.0,55,28.47090661,94.79453182,,21.08484101,Tamil Nadu,2630.0,Muskmelon,
109,26.0,45,28.27973674,90.38971208,,21.58992507,Tamil Nadu,2029.0,Muskmelon,
95,27.0,55,28.47212559,91.21322065,,20.88620369,Tamil Nadu,1789.0,Muskmelon,
119,5.0,55,29.68846716,94.30111601,,26.83924845,Tamil Nadu,1180.0,Muskmelon,
110,14.0,51,27.02415146,91.66737633,,21.26034986,Tamil Nadu,9391.0,Muskmelon,
82,18.0,48,29.09588297,94.16748386,,26.70581328,Tamil Nadu,6724.0,Muskmelon,
87,14.0,48,29.69238699,92.58862544,,29.1102594,Tamil Nadu,2222.0,Muskmelon,
85,9.0,53,28.20619412,92.86798698,,28.78654515,Tamil Nadu,6263.0,Muskmelon,
100,6.0,53,29.05248036,93.92217834,,23.66620626,Tamil Nadu,2400.0,Muskmelon,
107,,46,,93.61870344,,,Tamil Nadu,,Muskmelon,
91,13.0,47,29.10968327,92.43510994,,27.95602304,Tamil Nadu,1376.0,Muskmelon,
102,25.0,50,28.20480805,92.91440379,,20.36001144,Tamil Nadu,1395.0,Muskmelon,
117,25.0,53,29.11858526,92.12543021,,24.52020164,Tamil Nadu,4779.0,Muskmelon,
85,21.0,52,29.62800691,90.10051615,,23.69586761,Tamil Nadu,4896.0,Muskmelon,
104,25.0,55,29.81196601,90.36881284,,22.68766503,Tamil Nadu,5209.0,Muskmelon,
102,24.0,54,27.72338349,90.93897939,,22.81863447,Tamil Nadu,5555.0,Muskmelon,
116,25.0,50,29.26092798,92.92367701,,28.70627683,Tamil Nadu,1825.0,Muskmelon,
100,17.0,48,29.72791119,94.29753295,,26.52364146,Tamil Nadu,1420.0,Muskmelon,
110,25.0,54,28.91105641,90.78413842,,23.44398467,Tamil Nadu,1515.0,Muskmelon,
104,25.0,51,28.96361426,93.88482153,,23.56130173,Tamil Nadu,1715.0,Muskmelon,
107,11.0,54,28.59052369,91.33617236,,29.44008034,Tamil Nadu,2579.0,Muskmelon,
98,26.0,52,27.33897716,90.69759008,,28.69113835,Tamil Nadu,10049.0,Muskmelon,
88,,52,,90.75284363,,,Tamil Nadu,,Muskmelon,
87,25.0,46,27.42711692,90.02696201,,21.7508774,Tamil Nadu,2619.0,Muskmelon,
120,8.0,46,29.55657523,90.70937262,,28.36535596,Tamil Nadu,5109.0,Muskmelon,
95,13.0,46,29.84070774,93.76312893,,23.28207838,Tamil Nadu,6584.0,Muskmelon,
108,22.0,47,28.53545677,91.72742702,,25.1290048,Tamil Nadu,1424.0,Muskmelon,
82,13.0,52,27.11535046,94.86907886,,26.51924782,Tamil Nadu,1431.0,Muskmelon,
120,23.0,55,27.84492803,91.60666594,,26.47844429,Tamil Nadu,1643.0,Muskmelon,
110,22.0,47,29.03157242,91.82172592,,24.93861254,Tamil Nadu,1420.0,Muskmelon,
95,23.0,45,27.82424457,90.56698742,,21.19014526,Tamil Nadu,1655.0,Muskmelon,
106,10.0,49,27.72653142,92.00687531,,20.21126747,Tamil Nadu,11124.0,Muskmelon,
99,12.0,52,28.69708334,94.30759855,,22.21807088,Tamil Nadu,1969.0,Muskmelon,
106,20.0,51,29.73019662,90.97015715,,20.49035619,Tamil Nadu,1700.0,Muskmelon,
83,11.0,53,29.54097171,92.91778307,,21.9653077,Tamil Nadu,1775.0,Muskmelon,
117,19.0,55,28.80311922,91.78336933,,25.16359891,Telangana,7000.0,Muskmelon,
98,26.0,49,27.29035669,90.53330091,,23.49535234,Telangana,4000.0,Muskmelon,
113,20.0,48,27.46583649,94.87679041,,27.27899847,Telangana,6000.0,Muskmelon,
101,17.0,47,29.49401389,94.72981338,,26.30820876,Telangana,4255.0,Muskmelon,
98,7.0,45,27.79161808,92.51054946,,26.85422624,Telangana,5200.0,Muskmelon,
93,22.0,48,29.12533739,91.52291141,,21.90440445,Telangana,440.0,Muskmelon,
95,21.0,47,27.93114233,93.56161439,,20.66127836,Telangana,1750.0,Muskmelon,
109,12.0,48,29.45771748,92.12534736,,20.76212031,Telangana,1770.0,Muskmelon,
118,12.0,47,27.96872279,92.17444796,,28.94766949,Telangana,1770.0,Muskmelon,
100,14.0,49,29.48882958,91.07574233,,26.01909355,Telangana,1750.0,Muskmelon,
89,9.0,47,29.47156259,90.77069618,,28.75226067,Telangana,300.0,Muskmelon,
95,16.0,46,27.0767265,90.14362622,,24.4514648,Telangana,500.0,Muskmelon,
95,7.0,45,27.30008597,90.80015308,,25.09484511,Telangana,650.0,Muskmelon,
87,6.0,45,29.82729394,90.79007335,,22.84203589,Telangana,1200.0,Muskmelon,
93,20.0,50,29.93061247,93.22980899,,24.34814338,Telangana,300.0,Muskmelon,
84,29.0,49,29.94349168,93.90741192,,20.39020503,Tripura,8500.0,Muskmelon,
111,5.0,47,28.03306461,91.47355778,,21.17924769,Tripura,2600.0,Muskmelon,
111,5.0,52,29.8843055,94.0371147,,21.0000988,Tripura,7000.0,Muskmelon,
111,15.0,54,27.7058373,92.91185695,,22.06207161,Tripura,2000.0,Muskmelon,
89,11.0,47,29.78714005,94.65343534,,27.8659442,Tripura,900.0,Muskmelon,
110,,48,,92.86597437,,,Tripura,,Muskmelon,
95,30.0,52,29.48069921,90.33698678,,26.0365768,Tripura,4000.0,Muskmelon,
115,12.0,52,27.51492243,94.96218673,,21.01796432,Tripura,6500.0,Muskmelon,
120,25.0,50,28.05457761,94.81637388,,21.84869328,Tripura,1800.0,Muskmelon,
102,11.0,45,29.03167341,93.12603235,,24.15591199,Tripura,7000.0,Muskmelon,
94,5.0,55,28.5854649,91.89216849,,26.88372572,Tripura,1500.0,Muskmelon,
84,18.0,46,27.08808014,93.42402083,,25.32159689,Tripura,700.0,Muskmelon,
107,22.0,54,27.99611732,90.84660317,,21.61893763,Tripura,3000.0,Muskmelon,
80,18.0,52,27.87317436,91.14849627,,24.05207925,Tripura,3500.0,Muskmelon,
86,18.0,45,28.96586565,90.71832938,,22.25838137,Tripura,6500.0,Muskmelon,
113,28.0,48,28.87726019,92.48839665,6.170520518,24.44267592,Tripura,1200.0,Muskmelon,
115,18.0,53,29.17052093,94.19790371,,22.06994464,Tripura,1850.0,Muskmelon,
82,20.0,54,29.34033587,90.01506395,,21.44532907,Tripura,750.0,Muskmelon,
98,22.0,47,29.07265321,91.91533173,,28.83568362,Uttar Pradesh,1730.0,Muskmelon,
117,25.0,54,28.68275966,92.50969311,6.150686364,29.11187663,Uttar Pradesh,1550.0,Muskmelon,
83,15.0,49,28.92705913,91.39356832,,23.20076686,Uttar Pradesh,1830.0,Muskmelon,
120,16.0,51,27.99901833,91.64193051,6.547041903,23.28618248,Uttar Pradesh,1000.0,Muskmelon,
111,5.0,50,27.59350075,91.79742953,6.399891457,24.84266123,Uttar Pradesh,850.0,Muskmelon,
85,21.0,47,29.87331077,90.60932469,,24.69720481,Uttar Pradesh,600.0,Muskmelon,
90,23.0,54,28.55852465,90.45773041,,27.26588346,Uttar Pradesh,460.0,Muskmelon,
99,29.0,55,29.19378695,91.46241065,,26.48240255,Uttar Pradesh,650.0,Muskmelon,
102,11.0,47,27.98780984,92.78226196,,27.14509034,Uttar Pradesh,4550.0,Muskmelon,
80,18.0,51,28.05380704,91.81758779,,20.76582087,Uttar Pradesh,2250.0,Muskmelon,
87,21.0,52,27.3506296,94.2911951,,27.21244021,Uttar Pradesh,2570.0,Muskmelon,
114,8.0,52,29.34081108,94.5513539,,28.22908103,Uttar Pradesh,3000.0,Muskmelon,
99,6.0,46,28.61475136,94.22253035,,28.98574189,Uttar Pradesh,3400.0,Muskmelon,
89,25.0,50,27.04863538,91.34685096,,25.08146686,Uttar Pradesh,800.0,Muskmelon,
96,13.0,55,29.5275305,94.57459443,6.700337732,21.13545688,Uttar Pradesh,530.0,Muskmelon,
82,26.0,47,28.50416396,93.46806467,,24.20007242,Uttar Pradesh,540.0,Muskmelon,
106,21.0,52,28.89578588,94.78993038,,23.0362503,Uttar Pradesh,650.0,Muskmelon,
90,15.0,52,27.04927452,91.3821731,,23.65747461,Uttar Pradesh,2540.0,Muskmelon,
106,16.0,54,28.96017885,91.69532178,,24.7458198,Uttar Pradesh,650.0,Muskmelon,
24,128.0,196,22.75088787,90.69489172,5.521466996,110.4317855,Uttar Pradesh,840.0,Apple,
7,144.0,197,23.8494014,94.34814995,,114.0512495,Uttar Pradesh,1930.0,Apple,
14,128.0,205,22.60800988,94.58900601,,116.0396587,Uttar Pradesh,5850.0,Apple,
8,120.0,201,21.18667419,91.13435689,,122.233323,Uttar Pradesh,1780.0,Apple,
20,129.0,201,23.41044706,91.69913296,,116.0777931,Uttar Pradesh,950.0,Apple,
32,137.0,204,22.86006627,93.12859895,,117.7296726,Uttar Pradesh,1720.0,Apple,
27,139.0,205,22.48403042,93.40819246,,105.5473627,Uttar Pradesh,1820.0,Apple,
0,123.0,205,22.02775403,92.96129462,,121.1349176,Uttar Pradesh,1550.0,Apple,
22,144.0,196,21.91191314,91.68748063,,117.0761277,Uttar Pradesh,850.0,Apple,
1,124.0,199,23.71059131,93.27392415,,112.6676589,Uttar Pradesh,450.0,Apple,
30,122.0,197,21.37784654,92.72043743,,106.1417017,Uttar Pradesh,650.0,Apple,
29,121.0,196,22.84852833,94.32130209,,123.5977843,Uttar Pradesh,1550.0,Apple,
13,126.0,204,23.1094265,92.79630809,,108.183792,Uttar Pradesh,1820.0,Apple,
9,139.0,199,23.25230817,94.54128292,,105.3558408,Uttar Pradesh,1550.0,Apple,
0,133.0,200,23.67287749,90.4935574,,104.2298028,Uttar Pradesh,1520.0,Apple,
30,143.0,199,23.76881552,90.59810302,5.7983508,102.2648546,Uttar Pradesh,2820.0,Apple,
36,140.0,198,23.34386401,91.47684705,,104.4267991,Uttar Pradesh,2550.0,Apple,
37,137.0,199,22.63946441,90.18451645,,108.3405879,Uttar Pradesh,2250.0,Apple,
33,121.0,203,22.45696744,94.76285385,,114.8407725,Uttar Pradesh,3300.0,Apple,
7,144.0,195,22.96388477,93.58065995,,104.6472986,Uttar Pradesh,900.0,Apple,
35,128.0,205,21.07273439,93.56585985,,107.8737015,Uttar Pradesh,1050.0,Apple,
29,128.0,198,22.44075021,92.70785115,,121.4977331,Uttar Pradesh,450.0,Apple,
2,143.0,196,22.71271308,90.45261746,5.669489065,109.8852597,Uttar Pradesh,850.0,Apple,
34,140.0,198,21.70416965,93.44006288,,115.1781396,Uttar Pradesh,450.0,Apple,
29,144.0,204,22.43324518,92.48667725,,119.1025189,Uttar Pradesh,2300.0,Apple,
32,141.0,203,21.25941052,92.84416234,,109.0658471,Uttar Pradesh,450.0,Apple,
13,144.0,197,22.9215706,94.89613443,,105.6941544,Uttar Pradesh,1880.0,Apple,
25,143.0,198,22.81212536,91.51861705,,107.855225,Uttar Pradesh,5550.0,Apple,
9,137.0,200,21.12152071,90.6878768,5.636687393,102.8017203,Uttar Pradesh,1730.0,Apple,
6,144.0,198,21.11478672,90.31528693,,104.5086618,Uttar Pradesh,1530.0,Apple,
37,126.0,196,23.59997268,90.97597665,,107.1728191,Uttar Pradesh,1800.0,Apple,
2,120.0,203,23.12652652,94.71203306,,108.6211833,Uttar Pradesh,3400.0,Apple,
11,143.0,197,22.98458907,93.3204487,,122.1952483,Uttar Pradesh,1000.0,Apple,
10,141.0,201,22.12659387,90.97818277,,104.5412275,Uttar Pradesh,850.0,Apple,
24,142.0,202,22.53779727,91.48135786,,101.8474768,Uttar Pradesh,550.0,Apple,
23,138.0,195,22.49095104,91.70292746,,124.3915101,Uttar Pradesh,650.0,Apple,
18,125.0,204,22.35548159,94.47811755,,116.7366261,Uttar Pradesh,2250.0,Apple,
13,121.0,196,22.20700989,93.50574163,,120.1593771,Uttar Pradesh,2580.0,Apple,
26,122.0,202,22.44516988,94.73763514,,107.1843273,Uttar Pradesh,3000.0,Apple,
28,123.0,202,22.76643029,92.12438519,,120.4359949,Uttar Pradesh,3450.0,Apple,
26,121.0,201,22.19109412,90.02575116,,112.3126628,Uttar Pradesh,850.0,Apple,
21,137.0,196,23.6119202,91.70293849,,123.5900822,Uttar Pradesh,540.0,Apple,
21,135.0,198,23.86087054,94.92048112,,105.0241329,Uttar Pradesh,1150.0,Apple,
5,144.0,205,21.42177231,92.62665309,,102.8045658,Uttar Pradesh,600.0,Apple,
2,123.0,205,22.36629253,90.78572467,,124.9831618,Uttar Pradesh,2540.0,Apple,
15,133.0,199,23.99686172,91.61001707,,117.6102915,Uttar Pradesh,1930.0,Apple,
31,130.0,198,21.80129837,92.73446667,,120.0586671,Uttar Pradesh,5200.0,Apple,
25,,200,,92.80441624,,,Uttar Pradesh,,Apple,
16,143.0,204,23.71475278,91.53331177,,121.8961665,Uttar Pradesh,1100.0,Apple,
19,122.0,202,23.34467359,90.37981478,,112.8954016,Uttar Pradesh,1000.0,Apple,
10,125.0,196,22.31253665,90.03577124,,113.0688155,Uttar Pradesh,1050.0,Apple,
20,139.0,202,23.50201428,92.21083961,,107.9868949,Uttar Pradesh,640.0,Apple,
28,123.0,198,23.46260321,91.45665004,,111.7763395,Uttar Pradesh,580.0,Apple,
28,136.0,200,23.06204373,92.39544055,,114.7399101,Uttar Pradesh,590.0,Apple,
2,131.0,199,22.47420512,91.22759742,,124.2179699,Uttar Pradesh,2750.0,Apple,
2,140.0,197,22.69780133,92.82223419,,105.0508234,Uttar Pradesh,1080.0,Apple,
27,138.0,201,23.66682067,93.90191078,,105.4004751,Uttar Pradesh,2050.0,Apple,
30,127.0,204,22.50050273,92.45878335,,100.9343903,Uttar Pradesh,850.0,Apple,
32,145.0,203,23.83053666,90.84422164,,109.5966791,Uttar Pradesh,1040.0,Apple,
29,139.0,205,23.64142354,93.74461474,,116.6912176,Uttar Pradesh,780.0,Apple,
26,126.0,195,21.41363812,92.99124545,,118.3979065,Uttar Pradesh,500.0,Apple,
40,136.0,202,22.85267372,94.5764581,,117.5314026,Uttar Pradesh,520.0,Apple,
6,124.0,200,22.98208095,93.84505029,,109.5852253,Uttar Pradesh,350.0,Apple,
35,138.0,200,21.19909519,90.80819418,,103.6838922,Uttar Pradesh,950.0,Apple,
